date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,Coco
2021-01-01,0,1.6,-0.8,84,,,280,7.6,,1008.0,,
2021-01-01,1,1.4,-1.0,84,0.0,,280,5.4,,1008.2,,
2021-01-01,2,0.9,-1.2,86,0.0,,280,5.4,,1008.6,,
2021-01-01,3,0.8,-1.1,87,,,280,5.4,,1008.9,,
2021-01-01,4,0.6,-1.3,87,0.0,,310,3.6,,1009.0,,
2021-01-01,5,1.0,-0.9,87,0.0,,280,5.4,,1009.2,,
2021-01-01,6,1.7,-0.4,86,,,10,7.6,,1009.4,,
2021-01-01,7,1.7,-0.6,85,,,20,5.4,,1009.9,,
2021-01-01,8,1.4,-1.0,84,0.0,,360,9.4,,1010.3,,
2021-01-01,9,1.6,-1.1,82,,,10,7.6,,1010.9,,
2021-01-01,10,3.4,-0.3,77,0.0,,360,9.4,,1011.3,,
2021-01-01,11,3.9,-0.9,71,0.0,,10,9.4,,1011.4,,
2021-01-01,12,3.8,-2.2,65,,,10,11.2,,1011.1,,
2021-01-01,13,4.1,-2.1,64,0.0,,360,7.6,,1010.9,,
2021-01-01,14,3.9,-2.3,64,0.0,,340,9.4,,1011.0,,
2021-01-01,15,3.6,-2.0,67,0.0,,30,9.4,,1011.5,,
2021-01-01,16,3.2,-2.1,68,0.0,,30,11.2,,1011.9,,
2021-01-01,17,3.0,-2.3,68,0.0,,20,9.4,,1012.2,,
2021-01-01,18,2.3,-2.4,71,0.0,,20,5.4,,1012.5,,
2021-01-01,19,2.3,-2.0,73,0.0,,10,9.4,,1012.8,,
2021-01-01,20,1.8,-2.0,76,0.0,,10,7.6,,1013.4,,
2021-01-01,21,1.9,-1.9,76,0.0,,340,5.4,,1013.9,,
2021-01-01,22,2.0,-1.8,76,0.0,,350,7.6,,1014.0,,
2021-01-01,23,2.0,-2.0,75,0.0,,20,5.4,,1014.2,,
2021-01-02,0,1.0,-2.1,80,0.0,,350,5.4,,1014.6,,
2021-01-02,1,0.7,-1.7,84,0.0,,350,5.4,,1014.6,,
2021-01-02,2,0.8,-1.6,84,0.0,,280,5.4,,1014.8,,
2021-01-02,3,0.5,-1.7,85,0.0,,290,7.6,,1015.0,,
2021-01-02,4,0.3,-1.8,86,0.0,,300,5.4,,1014.8,,
2021-01-02,5,-0.1,-1.7,89,0.0,,310,3.6,,1014.9,,
2021-01-02,6,-0.2,-1.8,89,0.0,,290,5.4,,1014.9,,
2021-01-02,7,-0.3,-1.7,90,0.0,,280,5.4,,1015.2,,
2021-01-02,8,-0.2,-1.6,90,0.0,,280,5.4,,1015.6,,
2021-01-02,9,0.3,-1.3,89,0.0,,280,5.4,,1015.9,,
2021-01-02,10,1.6,-0.8,84,0.0,,0,0.0,,1016.3,,
2021-01-02,11,3.1,-0.9,75,0.0,,330,5.4,,1015.8,,
2021-01-02,12,3.6,-0.6,74,0.0,,330,7.6,,1015.0,,
2021-01-02,13,4.3,-0.3,72,0.0,,340,7.6,,1014.5,,
2021-01-02,14,4.4,0.2,74,0.0,,350,7.6,,1014.5,,
2021-01-02,15,4.6,0.5,75,0.0,,290,7.6,,1014.3,,
2021-01-02,16,4.0,0.3,77,0.0,,340,3.6,,1014.5,,
2021-01-02,17,3.8,0.7,80,0.0,,360,5.4,,1014.6,,
2021-01-02,18,3.6,0.6,81,0.0,,300,3.6,,1014.7,,
2021-01-02,19,3.7,0.7,81,0.0,,270,5.4,,1014.6,,
2021-01-02,20,3.4,0.6,82,0.0,,130,5.4,,1014.6,,
2021-01-02,21,3.5,1.2,85,0.0,,230,5.4,,1014.4,,
2021-01-02,22,3.2,0.8,84,0.0,,220,3.6,,1014.3,,
2021-01-02,23,3.4,1.3,86,0.0,,260,5.4,,1014.4,,
2021-01-03,0,3.3,1.2,86,0.0,,270,7.6,,1014.1,,
2021-01-03,1,3.5,1.4,86,0.0,,280,5.4,,1013.9,,
2021-01-03,2,3.1,0.8,85,0.0,,130,7.6,,1014.0,,
2021-01-03,3,2.8,0.7,86,0.0,,140,5.4,,1013.8,,
2021-01-03,4,2.8,0.9,87,0.0,,140,5.4,,1013.6,,
2021-01-03,5,3.0,0.9,86,0.0,,110,3.6,,1013.5,,
2021-01-03,6,3.2,0.9,85,0.0,,70,5.4,,1013.7,,
2021-01-03,7,3.1,0.7,84,0.0,,80,5.4,,1013.9,,
2021-01-03,8,3.0,0.7,85,0.0,,80,3.6,,1014.0,,
2021-01-03,9,3.1,0.7,84,0.0,,40,3.6,,1014.3,,
2021-01-03,10,3.4,0.8,83,0.0,,30,11.2,,1014.7,,
2021-01-03,11,3.4,0.8,83,0.0,,50,5.4,,1014.8,,
2021-01-03,12,4.1,0.1,75,0.0,,30,5.4,,1014.2,,
2021-01-03,13,4.3,-0.5,71,0.0,,30,9.4,,1014.1,,
2021-01-03,14,4.1,-0.1,74,0.0,,20,13.0,,1014.1,,
2021-01-03,15,3.9,-1.1,70,0.0,,40,9.4,,1014.2,,
2021-01-03,16,3.7,-0.9,72,0.0,,20,14.8,,1014.2,,
2021-01-03,17,3.7,-0.7,73,0.0,,20,11.2,,1014.1,,
2021-01-03,18,3.8,0.0,76,0.0,,10,16.6,,1014.3,,
2021-01-03,19,3.7,-0.1,76,0.0,,30,14.8,,1014.4,,
2021-01-03,20,3.4,0.1,79,0.1,,50,13.0,,1014.5,,
2021-01-03,21,3.2,0.3,81,0.2,,50,11.2,,1014.6,,
2021-01-03,22,3.1,0.2,81,0.1,,40,13.0,,1014.6,,
2021-01-03,23,3.1,0.2,81,0.0,,40,13.0,,1014.6,,
2021-01-04,0,3.1,0.0,80,0.0,,60,13.0,,1014.3,,
2021-01-04,1,3.0,-0.3,79,0.0,,50,13.0,,1014.0,,
2021-01-04,2,3.0,-0.3,79,0.0,,50,11.2,,1014.0,,
2021-01-04,3,3.0,-0.3,79,0.0,,60,13.0,,1014.0,,
2021-01-04,4,2.9,-0.2,80,0.0,,40,11.2,,1013.6,,
2021-01-04,5,2.8,-0.1,81,0.0,,50,13.0,,1013.5,,
2021-01-04,6,2.9,0.0,81,0.0,,40,13.0,,1013.3,,
2021-01-04,7,2.8,-0.1,81,0.0,,40,13.0,,1013.5,,
2021-01-04,8,2.8,0.2,83,0.1,,40,13.0,,1013.6,,
2021-01-04,9,2.7,0.6,86,0.0,,50,13.0,,1013.7,,
2021-01-04,10,2.8,0.4,84,0.2,,70,7.6,,1013.7,,
2021-01-04,11,2.9,0.3,83,0.0,,80,11.2,,1013.6,,
2021-01-04,12,3.1,0.3,82,0.0,,60,11.2,,1013.2,,
2021-01-04,13,3.2,0.3,81,0.0,,70,13.0,,1012.8,,
2021-01-04,14,3.3,0.0,79,0.0,,50,14.8,,1012.6,,
2021-01-04,15,3.6,-0.1,77,0.0,,60,13.0,,1012.9,,
2021-01-04,16,3.6,-0.6,74,0.0,,70,9.4,,1013.3,,
2021-01-04,17,3.6,-0.8,73,0.0,,70,11.2,,1013.4,,
2021-01-04,18,3.6,-0.4,75,0.0,,60,16.6,,1013.6,,
2021-01-04,19,3.2,0.1,80,0.0,,50,13.0,,1014.0,,
2021-01-04,20,3.1,0.0,80,0.0,,40,11.2,,1014.0,,
2021-01-04,21,3.1,-0.2,79,0.0,,50,13.0,,1014.1,,
2021-01-04,22,3.0,-0.1,80,0.0,,30,16.6,,1014.2,,
2021-01-04,23,3.0,0.1,81,0.0,,30,14.8,,1014.1,,
2021-01-05,0,2.9,0.0,81,0.0,,30,14.8,,1014.2,,
2021-01-05,1,2.9,0.0,81,0.0,,30,14.8,,1014.2,,
2021-01-05,2,2.8,-0.1,81,0.0,,40,14.8,,1014.3,,
2021-01-05,3,2.8,-0.3,80,0.0,,30,13.0,,1014.4,,
2021-01-05,4,2.9,0.0,81,0.0,,30,13.0,,1014.2,,
2021-01-05,5,3.0,0.2,82,0.0,,30,13.0,,1014.0,,
2021-01-05,6,2.9,0.5,84,0.1,,60,11.2,,1014.1,,
2021-01-05,7,2.9,0.1,82,0.0,,60,13.0,,1014.3,,
2021-01-05,8,3.0,0.2,82,0.0,,50,11.2,,1014.7,,
2021-01-05,9,3.0,0.2,82,0.0,,50,11.2,,1015.0,,
2021-01-05,10,3.1,0.3,82,0.0,,50,11.2,,1015.3,,
2021-01-05,11,3.2,0.1,80,0.0,,50,11.2,,1015.3,,
2021-01-05,12,3.2,0.3,81,0.0,,50,11.2,,1015.0,,
2021-01-05,13,3.1,0.0,80,0.0,,40,14.8,,1014.5,,
2021-01-05,14,3.2,0.1,80,0.0,,30,14.8,,1014.6,,
2021-01-05,15,3.3,0.0,79,0.0,,40,11.2,,1014.9,,
2021-01-05,16,3.3,-0.2,78,0.0,,40,13.0,,1015.1,,
2021-01-05,17,3.3,0.0,79,0.0,,30,11.2,,1015.3,,
2021-01-05,18,3.3,0.0,79,0.0,,30,11.2,,1015.2,,
2021-01-05,19,3.2,-0.1,79,0.0,,40,14.8,,1015.7,,
2021-01-05,20,3.1,-0.2,79,0.0,,40,13.0,,1015.7,,
2021-01-05,21,3.1,-0.2,79,0.0,,40,11.2,,1015.8,,
2021-01-05,22,2.9,-0.2,80,0.0,,30,14.8,,1015.8,,
2021-01-05,23,3.0,0.1,81,0.0,,40,13.0,,1015.8,,
2021-01-06,0,2.9,0.5,84,0.1,,40,11.2,,1015.4,,
2021-01-06,1,2.8,0.4,84,0.1,,40,14.8,,1015.5,,
2021-01-06,2,2.9,0.5,84,0.0,,30,13.0,,1015.7,,
2021-01-06,3,2.9,0.3,83,0.0,,20,11.2,,1015.8,,
2021-01-06,4,3.0,0.2,82,0.0,,20,11.2,,1015.3,,
2021-01-06,5,3.0,0.1,81,0.0,,50,11.2,,1015.6,,
2021-01-06,6,3.0,-0.1,80,0.0,,30,11.2,,1015.6,,
2021-01-06,7,3.2,0.1,80,0.0,,30,13.0,,1015.9,,
2021-01-06,8,3.1,-0.2,79,0.0,,10,13.0,,1016.4,,
2021-01-06,9,3.2,0.1,80,0.0,,40,11.2,,1016.9,,
2021-01-06,10,3.1,0.7,84,0.0,,10,9.4,,1017.2,,
2021-01-06,11,3.2,0.4,82,0.0,,40,9.4,,1017.0,,
2021-01-06,12,3.5,0.5,81,0.0,,50,11.2,,1016.5,,
2021-01-06,13,3.7,0.9,82,0.0,,20,11.2,,1016.2,,
2021-01-06,14,4.1,0.6,78,0.0,,30,9.4,,1016.3,,
2021-01-06,15,4.2,1.2,81,0.0,,360,13.0,,1016.4,,
2021-01-06,16,4.1,1.0,80,0.0,,10,9.4,,1016.7,,
2021-01-06,17,4.0,1.4,83,0.0,,360,11.2,,1017.0,,
2021-01-06,18,4.3,1.3,81,0.0,,10,9.4,,1017.1,,
2021-01-06,19,4.3,1.0,79,0.0,,20,9.4,,1017.4,,
2021-01-06,20,4.3,1.0,79,0.0,,20,7.6,,1017.5,,
2021-01-06,21,4.3,1.2,80,0.0,,10,9.4,,1017.6,,
2021-01-06,22,4.3,1.3,81,0.0,,360,5.4,,1017.5,,
2021-01-06,23,4.3,1.2,80,0.0,,350,5.4,,1017.4,,
2021-01-07,0,4.0,1.2,82,0.0,,350,7.6,,1017.4,,
2021-01-07,1,4.0,1.2,82,0.0,,350,9.4,,1017.3,,
2021-01-07,2,3.6,0.8,82,0.0,,340,11.2,,1017.5,,
2021-01-07,3,3.4,-0.3,77,0.0,,330,11.2,,1017.3,,
2021-01-07,4,3.2,0.1,80,0.0,,340,11.2,,1017.1,,
2021-01-07,5,3.2,-0.1,79,0.0,,330,11.2,,1017.0,,
2021-01-07,6,3.1,0.5,83,0.0,,330,7.6,,1016.8,,
2021-01-07,7,3.0,0.4,83,0.0,,300,5.4,,1017.0,,
2021-01-07,8,3.0,0.6,84,0.0,,290,7.6,,1017.2,,
2021-01-07,9,3.0,0.7,85,0.0,,270,7.6,,1017.5,,
2021-01-07,10,2.9,0.6,85,0.0,,300,7.6,,1017.8,,
2021-01-07,11,2.9,0.5,84,0.0,,300,7.6,,1017.6,,
2021-01-07,12,3.4,0.4,81,0.1,,350,7.6,,1017.1,,
2021-01-07,13,3.9,0.4,78,0.0,,350,9.4,,1016.8,,
2021-01-07,14,4.1,0.1,75,0.0,,330,5.4,,1016.6,,
2021-01-07,15,4.1,-0.5,72,0.2,,330,9.4,,1016.7,,
2021-01-07,16,3.4,-0.6,75,0.0,,290,7.6,,1016.8,,
2021-01-07,17,3.5,0.0,78,0.0,,270,5.4,,1017.1,,
2021-01-07,18,3.0,0.2,82,0.0,,330,13.0,,1017.4,,
2021-01-07,19,3.1,0.0,80,0.0,,360,9.4,,1017.6,,
2021-01-07,20,3.0,-0.3,79,0.0,,360,9.4,,1017.7,,
2021-01-07,21,2.9,-0.2,80,0.0,,340,7.6,,1017.9,,
2021-01-07,22,2.8,-0.1,81,0.0,,330,9.4,,1017.9,,
2021-01-07,23,2.5,-0.4,81,0.0,,320,11.2,,1018.0,,
2021-01-08,0,2.3,-0.3,83,0.0,,310,3.6,,1017.8,,
2021-01-08,1,2.4,-0.5,81,0.0,,290,7.6,,1017.7,,
2021-01-08,2,2.2,-0.6,82,0.0,,280,5.4,,1017.9,,
2021-01-08,3,2.1,-0.7,82,0.0,,270,7.6,,1018.0,,
2021-01-08,4,1.9,-1.0,81,0.0,,270,5.4,,1017.7,,
2021-01-08,5,1.5,-1.4,81,0.0,,270,7.6,,1017.5,,
2021-01-08,6,1.8,-1.5,79,0.0,,280,7.6,,1017.5,,
2021-01-08,7,1.8,-2.0,76,0.0,,230,5.4,,1017.6,,
2021-01-08,8,2.6,-2.3,70,0.0,,300,7.6,,1018.1,,
2021-01-08,9,2.5,-1.7,74,0.0,,280,5.4,,1018.7,,
2021-01-08,10,3.0,-1.4,73,0.0,,260,3.6,,1018.8,,
2021-01-08,11,3.9,-1.3,69,0.0,,360,5.4,,1018.7,,
2021-01-08,12,3.7,-0.7,73,0.0,,300,5.4,,1018.4,,
2021-01-08,13,4.1,-1.3,68,0.0,,30,5.4,,1018.4,,
2021-01-08,14,4.5,-2.8,59,0.0,,10,1.8,,1018.2,,
2021-01-08,15,4.4,-4.1,54,0.0,,20,5.4,,1018.4,,
2021-01-08,16,4.1,-4.6,53,0.0,,50,5.4,,1018.9,,
2021-01-08,17,4.3,-5.2,50,0.0,,20,9.4,,1019.3,,
2021-01-08,18,4.1,-5.1,51,0.0,,50,11.2,,1019.5,,
2021-01-08,19,3.9,-5.3,51,0.0,,10,5.4,,1019.8,,
2021-01-08,20,3.5,-4.0,58,0.0,,130,7.6,,1019.9,,
2021-01-08,21,2.1,-3.6,66,0.0,,80,5.4,,1020.6,,
2021-01-08,22,1.7,-2.3,75,0.0,,120,7.6,,1020.9,,
2021-01-08,23,0.9,-3.0,75,0.0,,60,5.4,,1021.0,,
2021-01-09,0,0.6,-4.6,68,0.0,,70,9.4,,1021.1,,
2021-01-09,1,0.6,-4.8,67,0.0,,50,7.6,,1021.3,,
2021-01-09,2,0.9,-2.5,78,0.0,,30,11.2,,1021.7,,
2021-01-09,3,-0.1,-3.6,77,0.0,,30,7.6,,1021.9,,
2021-01-09,4,1.0,-3.1,74,0.0,,10,7.6,,1021.7,,
2021-01-09,5,1.1,-2.5,77,0.0,,30,11.2,,1021.7,,
2021-01-09,6,0.7,-2.4,80,0.0,,40,11.2,,1022.2,,
2021-01-09,7,0.6,-1.8,84,0.0,,70,16.6,,1022.7,,
2021-01-09,8,0.7,-1.5,85,0.0,,50,9.4,,1023.4,,
2021-01-09,9,0.8,-1.6,84,0.0,,40,11.2,,1024.1,,
2021-01-09,10,1.8,-1.3,80,0.0,,30,11.2,,1024.3,,
2021-01-09,11,2.1,-1.5,77,0.0,,40,13.0,,1024.3,,
2021-01-09,12,3.0,-1.9,70,0.0,,50,16.6,,1023.8,,
2021-01-09,13,4.5,-1.7,64,0.0,,50,18.4,,1023.4,,
2021-01-09,14,4.1,-1.9,65,0.0,,60,14.8,,1023.4,,
2021-01-09,15,3.6,-1.8,68,0.0,,60,18.4,,1023.6,,
2021-01-09,16,2.7,-1.5,74,0.0,,30,11.2,,1023.7,,
2021-01-09,17,2.0,-1.3,79,0.0,,40,13.0,,1024.2,,
2021-01-09,18,1.5,-1.4,81,0.0,,40,14.8,,1024.8,,
2021-01-09,19,0.9,-1.7,83,0.0,,30,14.8,,1025.2,,
2021-01-09,20,0.5,-1.9,84,0.0,,40,11.2,,1025.7,,
2021-01-09,21,0.2,-2.0,85,0.0,,40,14.8,,1025.9,,
2021-01-09,22,-0.1,-1.7,89,0.0,,40,9.4,,1026.2,,
2021-01-09,23,0.3,-1.5,88,0.0,,30,13.0,,1026.1,,
2021-01-10,0,0.3,-1.5,88,0.0,,30,13.0,,1025.8,,
2021-01-10,1,0.1,-1.8,87,0.0,,30,14.8,,1025.6,,
2021-01-10,2,-0.2,-1.9,88,0.0,,20,11.2,,1026.0,,
2021-01-10,3,-0.4,-2.1,88,0.0,,10,11.2,,1025.7,,
2021-01-10,4,-0.5,-2.1,89,0.0,,30,13.0,,1025.7,,
2021-01-10,5,-0.3,-1.7,90,0.0,,30,9.4,,1025.5,,
2021-01-10,6,-0.1,-1.7,89,0.0,,30,5.4,,1025.6,,
2021-01-10,7,0.1,-1.7,88,0.0,,40,5.4,,1025.9,,
2021-01-10,8,-0.2,-2.1,87,0.0,,30,9.4,,1025.7,,
2021-01-10,9,0.0,-1.9,87,0.0,,10,11.2,,1026.0,,
2021-01-10,10,0.9,-1.7,83,0.0,,360,13.0,,1026.6,,
2021-01-10,11,1.6,-1.5,80,0.0,,10,11.2,,1026.5,,
2021-01-10,12,3.0,-1.4,73,0.0,,20,9.4,,1025.9,,
2021-01-10,13,4.3,-1.9,64,0.0,,70,9.4,,1025.4,,
2021-01-10,14,4.5,-2.6,60,0.0,,50,13.0,,1025.1,,
2021-01-10,15,4.2,-2.2,63,0.0,,60,13.0,,1025.2,,
2021-01-10,16,3.7,-1.9,67,0.0,,30,9.4,,1025.4,,
2021-01-10,17,2.8,-2.5,68,0.0,,30,9.4,,1025.4,,
2021-01-10,18,2.6,-1.6,74,0.0,,30,9.4,,1025.4,,
2021-01-10,19,2.4,-1.4,76,0.0,,40,9.4,,1025.5,,
2021-01-10,20,2.0,-1.4,78,0.0,,20,7.6,,1025.5,,
2021-01-10,21,1.7,-1.6,79,0.0,,10,5.4,,1025.8,,
2021-01-10,22,1.4,-1.2,83,0.0,,270,5.4,,1025.6,,
2021-01-10,23,1.4,-0.8,85,0.0,,310,5.4,,1025.6,,
2021-01-11,0,1.2,-0.9,86,0.0,,280,7.6,,1025.4,,
2021-01-11,1,0.7,-1.4,86,0.0,,270,7.6,,1025.3,,
2021-01-11,2,0.8,-1.1,87,0.0,,290,5.4,,1025.5,,
2021-01-11,3,0.9,-1.2,86,0.0,,290,7.6,,1025.5,,
2021-01-11,4,1.4,-0.7,86,0.0,,200,3.6,,1025.3,,
2021-01-11,5,1.6,-0.6,85,0.0,,200,5.4,,1025.1,,
2021-01-11,6,1.5,-0.7,85,0.0,,240,3.6,,1025.0,,
2021-01-11,7,1.5,-0.9,84,0.0,,180,9.4,,1024.8,,
2021-01-11,8,1.9,-0.7,83,0.0,,210,5.4,,1024.9,,
2021-01-11,9,2.2,-0.4,83,0.0,,210,7.6,,1025.3,,
2021-01-11,10,3.1,0.0,80,0.0,,200,5.4,,1025.3,,
2021-01-11,11,3.7,0.0,77,0.0,,230,13.0,,1025.1,,
2021-01-11,12,4.1,0.4,77,0.0,,220,7.6,,1024.4,,
2021-01-11,13,4.4,0.7,77,0.0,,210,9.4,,1023.5,,
2021-01-11,14,4.8,1.1,77,0.0,,220,7.6,,1023.2,,
2021-01-11,15,5.2,0.9,74,0.0,,220,9.4,,1023.0,,
2021-01-11,16,4.9,0.8,75,0.0,,220,14.8,,1022.4,,
2021-01-11,17,4.9,0.7,74,0.0,,230,13.0,,1022.4,,
2021-01-11,18,4.8,0.7,75,0.0,,230,13.0,,1022.3,,
2021-01-11,19,4.9,1.0,76,0.0,,230,13.0,,1021.9,,
2021-01-11,20,5.0,1.1,76,0.0,,230,16.6,,1021.9,,
2021-01-11,21,4.5,1.0,78,0.0,,220,20.5,,1021.5,,
2021-01-11,22,4.7,1.4,79,0.0,,240,14.8,,1021.1,,
2021-01-11,23,5.0,1.5,78,0.0,,240,13.0,,1020.7,,
2021-01-12,0,4.9,1.2,77,0.0,,240,16.6,,1020.0,,
2021-01-12,1,5.0,1.5,78,0.0,,250,18.4,,1019.7,,
2021-01-12,2,5.2,1.5,77,0.0,,240,16.6,,1019.4,,
2021-01-12,3,5.4,1.9,78,0.2,,250,13.0,,1018.7,,
2021-01-12,4,5.5,2.7,82,0.2,,240,11.2,,1017.8,,
2021-01-12,5,5.6,3.4,86,0.2,,240,14.8,,1016.7,,
2021-01-12,6,5.8,3.6,86,0.3,,250,18.4,,1016.1,,
2021-01-12,7,6.5,4.0,84,0.0,,260,14.8,,1015.9,,
2021-01-12,8,6.7,4.4,85,0.1,,260,18.4,,1015.6,,
2021-01-12,9,7.1,4.7,85,0.2,,250,18.4,,1015.5,,
2021-01-12,10,7.6,5.1,84,0.2,,250,16.6,,1015.3,,
2021-01-12,11,8.2,5.5,83,0.6,,260,16.6,,1015.0,,
2021-01-12,12,8.7,6.1,84,0.9,,260,18.4,,1014.5,,
2021-01-12,13,9.2,7.0,86,0.4,,270,18.4,,1014.1,,
2021-01-12,14,9.4,7.5,88,0.6,,280,14.8,,1014.2,,
2021-01-12,15,9.6,8.0,90,0.9,,290,13.0,,1014.6,,
2021-01-12,16,9.7,8.1,90,0.2,,290,11.2,,1014.9,,
2021-01-12,17,8.2,6.8,91,1.0,,10,16.6,,1016.1,,
2021-01-12,18,8.2,7.0,92,0.1,,350,7.6,,1016.8,,
2021-01-12,19,8.2,7.0,92,0.2,,360,7.6,,1017.6,,
2021-01-12,20,7.5,6.1,91,0.0,,10,13.0,,1018.7,,
2021-01-12,21,7.3,5.9,91,0.0,,30,7.6,,1019.4,,
2021-01-12,22,6.6,5.1,90,0.2,,40,9.4,,1020.3,,
2021-01-12,23,6.0,4.3,89,0.2,,50,3.6,,1021.0,,
2021-01-13,0,6.1,4.4,89,0.0,,40,3.6,,1021.3,,
2021-01-13,1,6.0,4.3,89,0.0,,220,3.6,,1021.1,,
2021-01-13,2,6.2,4.4,88,0.0,,270,5.4,,1021.5,,
2021-01-13,3,5.9,4.2,89,0.0,,260,5.4,,1021.7,,
2021-01-13,4,6.4,4.4,87,0.0,,260,7.6,,1021.8,,
2021-01-13,5,6.6,4.9,89,0.0,,260,9.4,,1021.5,,
2021-01-13,6,6.7,5.3,91,0.0,,250,5.4,,1021.7,,
2021-01-13,7,6.7,5.2,90,0.0,,240,3.6,,1021.4,,
2021-01-13,8,7.0,5.6,91,0.3,,220,5.4,,1021.7,,
2021-01-13,9,7.3,6.2,93,0.5,,220,7.6,,1021.7,,
2021-01-13,10,7.9,6.8,93,1.0,,240,7.6,,1021.7,,
2021-01-13,11,8.8,7.7,93,0.6,,270,9.4,,1021.4,,
2021-01-13,12,9.8,8.2,90,0.1,,290,13.0,,1020.7,,
2021-01-13,13,10.1,8.2,88,0.2,,290,18.4,,1020.2,,
2021-01-13,14,10.0,7.8,86,0.1,,290,13.0,,1020.1,,
2021-01-13,15,9.9,7.7,86,0.2,,290,14.8,,1020.0,,
2021-01-13,16,9.9,7.3,84,0.2,,290,20.5,,1019.9,,
2021-01-13,17,9.6,7.7,88,0.2,,290,16.6,,1019.9,,
2021-01-13,18,9.5,7.3,86,0.1,,290,14.8,,1020.1,,
2021-01-13,19,9.4,7.2,86,0.2,,290,18.4,,1020.3,,
2021-01-13,20,9.6,7.0,84,0.1,,300,18.4,,1020.2,,
2021-01-13,21,9.4,7.3,87,0.0,,300,16.6,,1020.5,,
2021-01-13,22,9.5,6.8,83,0.0,,300,16.6,,1020.9,,
2021-01-13,23,9.2,7.1,87,0.0,,300,18.4,,1021.0,,
2021-01-14,0,9.2,7.0,86,0.1,,290,14.8,,1020.9,,
2021-01-14,1,9.0,7.0,87,0.1,,290,13.0,,1020.4,,
2021-01-14,2,9.1,7.0,87,0.0,,290,16.6,,1020.5,,
2021-01-14,3,9.2,6.6,84,0.0,,280,16.6,,1020.1,,
2021-01-14,4,9.2,6.6,84,0.0,,270,16.6,,1019.6,,
2021-01-14,5,9.1,6.9,86,0.1,,270,14.8,,1019.1,,
2021-01-14,6,9.1,6.5,84,0.1,,270,18.4,,1018.6,,
2021-01-14,7,9.3,6.2,81,0.0,,280,14.8,,1018.4,,
2021-01-14,8,9.4,6.3,81,0.0,,290,13.0,,1018.2,,
2021-01-14,9,9.6,6.3,80,0.2,,280,13.0,,1017.9,,
2021-01-14,10,10.1,6.6,79,0.0,,270,14.8,,1017.8,,
2021-01-14,11,9.6,6.9,83,0.6,,250,11.2,,1017.1,,
2021-01-14,12,9.7,7.3,85,0.6,,250,14.8,,1015.9,,
2021-01-14,13,10.7,7.6,81,0.0,,260,16.6,,1014.4,,
2021-01-14,14,11.1,8.1,82,0.0,,270,16.6,,1013.5,,
2021-01-14,15,11.3,8.0,80,0.1,,280,16.6,,1013.2,,
2021-01-14,16,10.8,8.0,83,0.4,,290,16.6,,1013.4,,
2021-01-14,17,10.4,7.8,84,0.6,,290,18.4,,1013.2,,
2021-01-14,18,10.0,7.2,83,0.4,,290,20.5,,1013.4,,
2021-01-14,19,9.4,7.3,87,0.2,,300,16.6,,1013.5,,
2021-01-14,20,8.3,6.1,86,1.0,,320,18.4,,1013.7,,
2021-01-14,21,7.7,4.6,81,0.7,,330,24.1,,1014.4,,
2021-01-14,22,6.5,4.2,85,0.4,,330,22.3,,1015.3,,
2021-01-14,23,3.9,1.1,82,0.2,,360,27.7,,1017.0,,
2021-01-15,0,3.1,0.3,82,0.1,,360,22.3,,1018.2,,
2021-01-15,1,2.8,0.4,84,0.0,,10,25.9,,1019.5,,
2021-01-15,2,2.7,0.3,84,0.0,,10,24.1,,1020.7,,
2021-01-15,3,2.7,-0.1,82,0.0,,10,22.3,,1021.7,,
2021-01-15,4,2.0,-0.3,85,0.0,,337,17.6,,1022.3,,
2021-01-15,5,2.4,-0.7,80,0.0,,20,24.1,,1023.1,,
2021-01-15,6,2.4,-0.7,80,0.0,,10,22.3,,1023.8,,
2021-01-15,7,2.2,-0.9,80,0.0,,10,22.3,,1024.8,,
2021-01-15,8,1.7,-1.2,81,0.0,,10,22.3,,1026.1,,
2021-01-15,9,1.6,-1.5,80,0.0,,30,14.8,,1027.1,,
2021-01-15,10,1.6,-2.5,74,0.0,,30,18.4,,1028.3,,
2021-01-15,11,1.8,-2.5,73,0.0,,30,20.5,,1028.6,,
2021-01-15,12,3.3,-2.4,66,0.0,,30,18.4,,1028.6,,
2021-01-15,13,3.1,-3.3,63,0.0,,30,20.5,,1028.8,,
2021-01-15,14,3.5,-3.1,62,0.0,,30,16.6,,1029.0,,
2021-01-15,15,2.8,-3.8,62,0.0,,50,13.0,,1029.8,,
2021-01-15,16,2.4,-4.1,62,0.0,,70,14.8,,1030.4,,
2021-01-15,17,2.0,-4.7,61,0.0,,20,14.8,,1030.9,,
2021-01-15,18,1.6,-4.9,62,0.0,,40,14.8,,1031.3,,
2021-01-15,19,1.4,-4.9,63,0.0,,40,9.4,,1031.3,,
2021-01-15,20,1.3,-5.8,59,0.0,,80,11.2,,1031.5,,
2021-01-15,21,1.3,-5.8,59,0.0,,50,7.6,,1031.9,,
2021-01-15,22,1.2,-5.9,59,0.0,,70,11.2,,1031.5,,
2021-01-15,23,1.3,-5.6,60,0.0,,80,9.4,,1031.9,,
2021-01-16,0,1.2,-5.9,59,0.0,,140,7.6,,1031.3,,
2021-01-16,1,1.0,-5.7,61,0.0,,130,5.4,,1030.9,,
